DateTime,RecordingTime,Values,PartTimes,
,23.155607,1.120906,-0.174233,
,23.169622,0.158814,-0.180826,
,23.183905,1.042944,-0.186546,
,23.198444,1.246785,-0.19145,
,23.213642,1.231649,-0.194942,
,23.227425,0.223843,-0.197572,
,23.241512,0.42014,-0.199295,
,23.256161,0.851308,-0.199967,
,23.269594,0.785428,-0.199691,
,23.284595,1.383236,-0.198396,
,23.299089,0.671966,-0.195924,
,23.31443,0.91113,-0.192509,
,23.329082,0.097696,-0.188042,
,23.343811,0.879584,-0.182475,
,23.358702,0.892465,-0.175751,
,23.373814,0.793743,-0.168977,
,23.387053,0.854584,-0.161627,
,23.399887,1.811645,-0.152673,
,23.41398,0.74661,-0.143363,
,23.427311,1.302545,-0.132283,
,23.441851,0.110603,-0.121488,
,23.454943,1.424858,-0.108893,
,23.469164,0.720052,-0.096172,
,23.482601,0.848077,-0.082979,
,23.495735,1.511558,-0.069303,
,23.508629,0.230145,-0.05244,
,23.523687,0.050519,-0.037117,
,23.53669,0.824174,-0.021071,
,23.549717,0.898801,-0.003964,
,23.56303,1.000352,0.013086,
,23.575787,0.88179,0.031369,
,23.58897,0.245823,0.050881,
,23.602543,1.023112,0.071735,
,23.616549,0.902351,0.093955,
,23.630974,0.289393,0.117446,
,23.645729,0.765754,0.1414,
,23.660316,1.450628,0.165917,
,23.674818,1.87974,0.191964,
,23.689808,-0.082403,0.217461,
,23.704105,0.404088,0.245175,
,23.719273,0.82224,0.271279,
,23.733238,1.217499,0.299669,
,23.748112,-0.118515,0.326467,
,23.761881,0.099587,0.352923,
,23.77524,1.141462,0.381202,
,23.789286,0.698103,0.407987,
,23.802389,0.930643,0.437327,
,23.81654,1.238914,0.471403,
,23.832735,0.76176,0.507923,
,23.849838,-0.120324,0.540672,
,23.864979,0.888205,0.573111,
,23.879814,0.176454,0.602398,
,23.893085,1.094121,0.632466,
,23.906605,1.046671,0.664039,
,23.920698,0.493547,0.69628,
,23.934996,1.202635,0.727912,
,23.948944,0.965274,0.757996,
,23.962151,0.109123,0.79591,
,23.978729,1.39357,0.830726,
,23.993906,0.837156,0.866447,
,24.009443,0.713779,0.896938,
,24.022694,-0.084688,0.92722,
,24.035852,1.096185,0.959465,
,24.049873,0.898853,0.994906,
,24.065311,0.544375,1.02985,
,24.080574,1.941252,1.062992,
,24.095104,0.970971,1.097522,
,24.110313,1.215914,1.12869,
,24.124119,0.511106,1.158461,
,24.137384,0.501466,1.188314,
,24.150776,0.897471,1.217417,
,24.163929,0.892994,1.247305,
,24.177553,0.000478,1.276343,
,24.190914,0.537201,1.305622,
,24.204525,1.226325,1.335832,
,24.218731,1.91761,1.370188,
,24.235113,1.739304,1.400624,
,24.249851,1.209826,1.430402,
,24.2645,1.658871,1.460916,
,24.27977,1.680267,1.487141,
,24.293127,1.067307,1.512452,
,24.306248,1.931607,1.538109,
,24.319799,1.895198,1.562706,
,24.333052,0.976214,1.586096,
,24.345917,0.592095,1.617086,
,24.363403,0.785102,1.642553,
,24.378195,1.363766,1.66282,
,24.39027,0.994794,1.685759,
,24.404305,1.03824,1.708607,
,24.418715,0.934299,1.731607,
,24.433712,0.842555,1.754889,
,24.449469,0.997653,1.776165,
,24.464451,1.684003,1.796087,
,24.479065,0.520076,1.813851,
,24.492645,1.222387,1.830665,
,24.506052,0.139064,1.848261,
,24.520756,1.874171,1.866057,
,24.536453,1.233199,1.881618,
,24.551001,0.911553,1.895404,
,24.564661,0.420584,1.907991,
,24.577902,0.315862,1.920078,
,24.591461,1.263841,1.933268,
,24.607441,1.01778,1.943587,
,24.621044,1.797702,1.953787,
,24.635744,0.310124,1.963241,
,24.650869,0.727282,1.97121,
,24.665186,0.019802,1.977904,
,24.678816,1.002554,1.983319,
,24.691433,1.030404,1.989026,
,24.707207,1.61086,1.992882,
,24.720375,0.961028,1.995877,
,24.733381,1.335186,1.998513,
,24.749918,1.054974,1.999747,
,24.764523,1.297201,1.999977,
,24.777832,0.923684,1.999354,
,24.791155,0.866209,1.997486,
,24.807095,1.4859,1.994999,
,24.820368,0.383733,1.991572,
,24.833979,1.206911,1.986401,
,24.850004,0.698534,1.980823,
,24.864149,0.94704,1.974812,
,24.877251,0.972084,1.967184,
,24.891811,0.967102,1.957992,
,24.907286,0.15473,1.949173,
,24.920631,0.700512,1.93989,
,24.933508,0.876149,1.929816,
,24.946428,0.882727,1.916932,
,24.961706,0.444566,1.904477,
,24.975426,0.052583,1.891352,
,24.988987,0.811694,1.877834,
,25.002167,0.896812,1.863002,
,25.015858,0.898391,1.845686,
,25.030993,0.888991,1.827538,
,25.046034,0.975316,1.80772,
,25.061655,0.84177,1.78716,
,25.077108,0.930845,1.768919,
,25.090269,-0.153241,1.747913,
,25.104868,0.896072,1.727925,
,25.118275,1.199229,1.706691,
,25.132061,1.144586,1.68299,
,25.146961,0.867445,1.661171,
,25.160273,1.727091,1.638676,
,25.173634,-0.101274,1.613856,
,25.187994,0.904762,1.589748,
,25.201599,0.414804,1.565207,
,25.215136,0.898038,1.540171,
,25.228649,0.783775,1.509869,
,25.244652,0.974405,1.48126,
,25.259438,1.111324,1.455251,
,25.272636,0.941768,1.429223,
,25.285635,-0.075878,1.400374,
,25.29982,0.945388,1.369338,
,25.314844,0.814375,1.338905,
,25.329363,1.069724,1.311226,
,25.342403,0.641252,1.27762,
,25.358046,1.368049,1.248402,
,25.371494,0.36503,1.219072,
,25.384869,1.168377,1.185173,
,25.400188,1.992225,1.15316,
,25.414534,1.728664,1.123806,
,25.427599,1.96081,1.090222,
,25.442457,1.300598,1.060565,
,25.455511,1.984278,1.027576,
,25.469969,0.459264,0.996842,
,25.483395,1.054445,0.963008,
,25.498135,1.373055,0.926624,
,25.513956,1.444943,0.892526,
,25.528772,0.726163,0.861958,
,25.542057,0.74831,0.831084,
,25.555489,0.883763,0.798827,
,25.569548,0.691375,0.767084,
,25.583418,1.230617,0.73243,
,25.598618,0.92398,0.69909,
,25.613312,1.675298,0.66747,
,25.627327,0.903745,0.637585,
,25.640654,0.190651,0.597213,
,25.658806,0.91327,0.566845,
,25.672588,-0.143801,0.537951,
,25.685822,1.324026,0.509977,
,25.698755,0.313021,0.481072,
,25.712261,0.54189,0.449944,
,25.726986,0.889692,0.421181,
,25.740772,0.908421,0.387388,
,25.757221,0.728875,0.359456,
,25.771046,1.232349,0.332172,
,25.784769,0.729589,0.303172,
,25.799623,0.945035,0.274398,
,25.814661,0.883228,0.246333,
,25.829653,1.438723,0.221813,
,25.843039,-0.193162,0.199438,
,25.855515,1.150286,0.171453,
,25.87151,0.7191,0.146139,
,25.886398,1.040582,0.123522,
,25.900078,1.115316,0.102995,
,25.912842,0.798244,0.083181,
,25.92551,1.805543,0.063297,
,25.93861,1.468055,0.043809,
,25.95187,0.830387,0.023131,
,25.966459,0.857865,0.002151,
,25.981888,1.321362,-0.016119,
,25.995922,0.878622,-0.034998,
,26.011106,1.347862,-0.052941,
,26.026299,0.876503,-0.070197,
,26.041744,0.916738,-0.08422,
,26.055019,0.552385,-0.097366,
,26.068174,1.027348,-0.112875,
,26.084772,0.883966,-0.125301,
,26.099127,1.980482,-0.136048,
,26.112501,0.904789,-0.145917,
,26.125782,0.532443,-0.155178,
,26.139368,1.392222,-0.164127,
,26.153881,0.801384,-0.171846,
,26.16791,0.576084,-0.178447,
,26.181509,0.879966,-0.184753,
,26.196608,0.417298,-0.190009,
,26.211809,0.984561,-0.194156,
,26.226986,0.627996,-0.197299,
,26.242775,0.548752,-0.199188,
,26.257912,0.927724,-0.199979,
,26.273312,0.89389,-0.19973,
,26.286861,1.943932,-0.198593,
,26.300453,0.596589,-0.196544,
,26.314171,0.733321,-0.193045,
,26.33005,1.374288,-0.188611,
,26.34511,0.493791,-0.183571,
,26.358984,0.959114,-0.176617,
,26.375,0.062337,-0.169756,
,26.388611,1.647039,-0.161777,
,26.402639,1.600159,-0.152057,
,26.417904,0.902045,-0.141755,
,26.432505,1.369056,-0.130142,
,26.447525,1.040246,-0.117146,
,26.462963,0.899863,-0.102785,
,26.478724,0.869647,-0.088413,
,26.493418,1.383903,-0.073911,
,26.507362,0.989221,-0.059058,
,26.520882,0.946957,-0.043218,
,26.534586,1.162473,-0.025426,
,26.549238,0.84987,-0.005547,
,26.564823,0.986433,0.012429,
,26.578308,1.063972,0.031773,
,26.59226,1.215806,0.050712,
,26.605431,1.301327,0.071104,
,26.619135,0.864457,0.091739,
,26.632559,0.980497,0.117875,
,26.648996,0.563021,0.140841,
,26.662983,1.72099,0.163366,
,26.676331,1.33253,0.185997,
,26.689411,0.911069,0.212759,
,26.704496,0.339447,0.238368,
,26.718584,1.314739,0.262895,
,26.731787,1.68236,0.291339,
,26.746782,0.553215,0.319068,
,26.761106,1.120846,0.349457,
,26.776505,0.89661,0.380705,
,26.792044,1.199299,0.412629,
,26.807644,0.131002,0.442165,
,26.821857,0.00242,0.470281,
,26.835209,0.907585,0.50348,
,26.850775,1.687749,0.535429,
,26.86557,0.233599,0.568121,
,26.880545,1.202811,0.598494,
,26.894325,0.599193,0.631492,
,26.909172,1.346792,0.664128,
,26.92374,0.950921,0.6943,
,26.937122,1.539197,0.728409,
,26.952166,0.628697,0.760698,
,26.966339,1.323484,0.795106,
,26.981382,1.052214,0.830956,
,26.997007,0.00242,0.865013,
,27.011824,-0.008592,0.895391,
,27.025024,1.641792,0.927113,
,27.038809,0.702537,0.958158,
,27.052307,0.900921,0.988728,
,27.06562,0.904082,1.02684,
,27.082262,0.892162,1.056922,
,27.095442,0.931865,1.089498,
,27.109776,0.88975,1.11919,
,27.122906,1.066574,1.148763,
,27.136057,0.331124,1.180015,
,27.150045,0.128698,1.210345,
,27.163727,0.923625,1.245157,
,27.179573,0.781736,1.276451,
,27.193966,0.821112,1.308676,
,27.208956,0.900008,1.33891,
,27.223192,1.343034,1.36613,
,27.236168,0.802307,1.396631,
,27.250908,1.076812,1.425641,
,27.265144,1.359374,1.453091,
,27.27883,0.031534,1.47887,
,27.291893,1.639919,1.504849,
,27.305285,-0.064969,1.530946,
,27.318993,0.782966,1.556475,
,27.332672,0.375837,1.580591,
,27.345869,0.276571,1.604389,
,27.359177,-0.167413,1.629661,
,27.373659,0.646694,1.655504,
,27.38888,-0.163383,1.677555,
,27.402241,0.426681,1.69842,
,27.415236,0.847639,1.719673,
,27.428867,1.693555,1.742085,
,27.443729,0.35501,1.762732,
,27.457926,0.814356,1.783234,
,27.47257,0.823325,1.802192,
,27.486671,0.898855,1.821168,
,27.501411,1.500941,1.838746,
,27.515717,0.86655,1.855113,
,27.529696,0.9563,1.87019,
,27.54324,0.872637,1.884046,
,27.556353,0.899925,1.897919,
,27.570246,1.108596,1.91053,
,27.583679,0.780987,1.922403,
,27.597183,1.419031,1.933374,
,27.610579,1.393615,1.94347,
,27.623888,1.245166,1.952745,
,27.637178,1.417326,1.962264,
,27.652227,1.026345,1.970522,
,27.666882,1.126721,1.977242,
,27.680389,0.687969,1.983129,
,27.693964,0.941768,1.988136,
,27.70752,0.922057,1.992612,
,27.722355,0.915599,1.99592,
,27.736599,1.14162,1.998276,
,27.751015,1.242651,1.999578,
,27.764532,1.305841,1.999991,
,27.779734,0.898719,1.999374,
,27.793907,1.586354,1.997759,
,27.808294,0.700626,1.995105,
,27.822884,0.89874,1.991475,
,27.837318,1.76263,1.986604,
,27.852444,1.366298,1.981419,
,27.865749,0.412215,1.974995,
,27.879879,-0.050746,1.967784,
,27.893734,1.185351,1.959532,
,27.907822,1.783926,1.95018,
,27.922173,1.534038,1.940019,
,27.936338,1.251589,1.928829,
,27.950647,1.691048,1.916657,
,27.965023,1.268995,1.903875,
,27.979071,0.788655,1.890591,
,27.992752,1.363461,1.876732,
,28.006212,0.901182,1.860799,
,28.020834,1.439193,1.844364,
,28.035118,0.310861,1.827273,
,28.049252,0.917858,1.809418,
,28.063349,1.283444,1.790407,
,28.077717,0.894528,1.771292,
,28.091585,-0.062078,1.75241,
,28.104792,0.886426,1.73227,
,28.118401,0.23871,1.710721,
,28.132483,0.999522,1.688822,
,28.146343,1.001593,1.668198,
,28.159027,1.842836,1.646631,
,28.171951,0.900783,1.622196,
,28.186214,1.817768,1.597707,
,28.200146,1.399208,1.573746,
,28.213461,0.808798,1.549906,
,28.226431,1.233162,1.523998,
,28.240238,0.528122,1.497857,
,28.253899,1.158422,1.471855,
,28.267239,1.303439,1.445518,
,28.280523,0.900738,1.418347,
,28.294012,1.165961,1.389398,
,28.308163,0.897084,1.362163,
,28.321289,1.079514,1.3348,
,28.334309,1.111795,1.304575,
,28.348518,0.136437,1.275504,
,28.362026,-0.107883,1.247031,
,28.375126,0.054939,1.215378,
,28.389549,0.898478,1.184127,
,28.403662,0.71502,1.151311,
,28.418362,1.261258,1.119012,
,28.43273,0.554608,1.087803,
,28.446527,0.711257,1.057373,
,28.459915,1.059134,1.024747,
,28.474211,1.443951,0.994329,
,28.487494,0.879207,0.96121,
,28.501919,0.33796,0.926553,
,28.516991,0.884465,0.892949,
,28.531591,1.037812,0.860569,
,28.545666,1.042775,0.824602,
,28.561314,-0.130242,0.791533,
,28.575733,0.9465,0.761639,
,28.588804,0.465573,0.728879,
,28.603182,0.888509,0.696353,
,28.617525,1.224243,0.664828,
,28.631504,1.219739,0.633307,
,28.645571,0.287641,0.602443,
,28.659447,0.586457,0.571793,
,28.673338,0.308845,0.54249,
,28.686737,0.89004,0.513534,
,28.700108,0.593797,0.481822,
,28.714912,0.862735,0.453439,
,28.728325,1.508957,0.42578,
,28.741558,1.26473,0.397762,
,28.755144,1.199019,0.368284,
,28.769655,0.873279,0.338508,
,28.784565,1.75202,0.310717,
,28.798735,0.537432,0.282838,
,28.813221,0.083123,0.255397,
,28.827776,-0.06478,0.22872,
,28.842241,0.899991,0.202526,
,28.856781,1.011794,0.176998,
,28.871307,0.851899,0.152627,
,28.885546,1.759481,0.127494,
,28.900652,0.895935,0.10412,
,28.915136,1.759659,0.082399,
,28.929022,0.892614,0.060731,
,28.943335,0.78134,0.04039,
,28.957247,0.899992,0.021153,
,28.970888,1.295146,0.002212,
,28.984846,1.230544,-0.016581,
,28.999289,1.595721,-0.03308,
,29.012531,1.573212,-0.050898,
,29.027529,0.907946,-0.067125,
,29.041931,0.577431,-0.08241,
,29.056269,0.10119,-0.096453,
,29.070238,-0.169862,-0.10947,
,29.084019,1.815071,-0.12134,
,29.097437,0.190705,-0.132131,
,29.110512,1.272894,-0.142119,
,29.123545,0.908658,-0.151524,
,29.13686,0.033501,-0.160487,
,29.150787,0.679965,-0.169017,
,29.165573,1.410808,-0.176247,
,29.179777,0.779969,-0.182523,
,29.193968,-0.123431,-0.187703,
,29.207747,0.873914,-0.191861,
,29.221102,0.936197,-0.195369,
,29.235407,0.845985,-0.197903,
,29.249763,1.564939,-0.199422,
,29.263783,1.966157,-0.199996,
,29.277906,1.5985,-0.199649,
,29.291359,0.402961,-0.198302,
,29.305841,1.607894,-0.195995,
,29.320078,1.644607,-0.192975,
,29.333324,1.788023,-0.189078,
,29.346687,0.289993,-0.183803,
,29.361399,0.921906,-0.177949,
,29.375139,0.685011,-0.171191,
,29.388905,0.886574,-0.163447,
,29.402836,0.898765,-0.155227,
,29.416111,1.858377,-0.145975,
,29.429691,0.942517,-0.13574,
,29.443453,1.212827,-0.12414,
,29.457817,1.392267,-0.112797,
,29.470869,0.732615,-0.100937,
,29.483671,1.025209,-0.087275,
,29.497545,1.284396,-0.07289,
,29.511316,-0.08418,-0.056936,
,29.525761,0.672944,-0.040811,
,29.539614,1.901402,-0.024581,
,29.552919,1.180313,-0.005681,
,29.567724,0.532831,0.012189,
,29.581135,0.891783,0.030857,
,29.594614,0.577686,0.051409,
,29.60891,1.066653,0.072471,
,29.623039,1.264343,0.093552,
,29.636723,0.866655,0.116505,
,29.651154,0.939637,0.139416,
,29.665131,1.948188,0.16288,
,29.67905,1.521359,0.188416,
,29.693794,0.905022,0.212942,
,29.707602,1.078837,0.237298,
,29.721004,-0.11761,0.262278,
,29.734461,0.107984,0.28832,
,29.748209,1.501984,0.313793,
,29.761406,0.580152,0.340439,
,29.774969,1.955541,0.370356,
,29.78993,0.805403,0.399295,
,29.804163,0.540893,0.428444,
,29.818283,1.744238,0.458577,
,29.832674,0.942954,0.490097,
,29.847527,1.264614,0.521448,
,29.86212,1.537305,0.553021,
,29.876652,1.001572,0.583751,
,29.890656,1.222532,0.616401,
,29.905401,0.970341,0.647245,
,29.91922,0.756668,0.67857,
,29.933159,1.352242,0.711969,
,29.947927,1.223078,0.743072,
,29.961613,1.267053,0.773415,
,29.974907,1.8639,0.804607,
,29.988531,1.265348,0.835454,
,30.001968,1.617134,0.868868,
,30.016502,1.523379,0.902918,
,30.031298,1.694867,0.935885,
,30.045624,0.839964,0.966884,
,30.059109,0.916319,0.996839,
,30.072161,0.178794,1.027897,
,30.085726,0.866233,1.059237,
,30.099461,1.046647,1.090477,
,30.113211,0.869312,1.123068,
,30.127628,0.913942,1.153975,
,30.141386,0.84303,1.186042,
,30.155758,0.869402,1.217857,
,30.170135,1.734209,1.249825,
,30.184713,0.639099,1.280627,
,30.198902,1.481596,1.311512,
,30.213287,0.329868,1.347158,
,30.23011,1.058166,1.379054,
,30.24539,1.943867,1.406688,
,30.258821,0.526207,1.43448,
,30.27253,0.903656,1.46388,
,30.287273,1.3709,1.492127,
,30.301701,0.851758,1.523538,
,30.318077,1.001185,1.551709,
,30.333099,0.09339,1.577186,
,30.346991,0.365872,1.60367,
,30.361774,0.699797,1.630505,
,30.377151,0.901049,1.658076,
,30.393423,0.278389,1.683107,
,30.408667,1.070781,1.706019,
,30.423065,0.891748,1.729341,
,30.438217,0.854666,1.75155,
,30.453176,0.986772,1.77302,
,30.468204,1.982613,1.794489,
,30.483875,0.881004,1.816131,
,30.500437,0.130047,1.836036,
,30.516468,0.679214,1.852939,
,30.530802,0.941259,1.871104,
,30.547087,1.71925,1.886686,
,30.561935,0.68844,1.90597,
,30.581726,-0.023542,1.921075,
,30.598629,0.046088,1.933154,
,30.613302,1.119974,1.944962,
,30.628952,0.578412,1.955762,
,30.644775,1.646928,1.96587,
,30.661413,0.663825,1.974737,
,30.67815,0.902005,1.981484,
,30.692965,1.713697,1.987132,
,30.707603,0.843731,1.992194,
,30.723808,0.106559,1.995854,
,30.739273,1.238727,1.998307,
,30.754261,0.892229,1.999663,
,30.768948,0.928432,1.999962,
,30.784748,0.90222,1.999154,
,30.799532,0.900239,1.997053,
,30.815777,0.986564,1.993872,
,30.831253,0.772675,1.989471,
,30.846962,1.055731,1.984408,
,30.861349,1.273558,1.97794,
,30.876659,1.857625,1.970613,
,30.891506,0.659229,1.962715,
,30.905575,1.024825,1.953167,
,30.920748,0.934774,1.942771,
,30.935627,1.297121,1.931817,
,30.949942,0.86471,1.919366,
,30.964918,0.904037,1.905687,
,30.980139,0.311843,1.891231,
,30.995115,0.854078,1.873942,
,31.011837,0.492975,1.857031,
,31.027178,0.706668,1.839339,
,31.042347,0.904701,1.822368,
,31.056192,1.861387,1.803083,
,31.071209,1.2695,1.783816,
,31.085564,0.289243,1.762529,
,31.100775,0.725763,1.741536,
,31.1152,0.213221,1.719062,
,31.130089,1.097492,1.695674,
,31.145054,0.864818,1.671328,
,31.160128,1.143732,1.646497,
,31.175034,0.306973,1.62179,
,31.189451,0.706612,1.596273,
,31.203955,1.353147,1.568614,
,31.219278,0.798917,1.540449,
,31.234507,1.156506,1.507627,
,31.251827,1.712024,1.467207,
,31.272602,1.107224,1.436011,
,31.288271,0.540394,1.404649,
,31.303738,-0.018074,1.372993,
,31.319092,0.294385,1.341504,
,31.334137,0.670558,1.304559,
,31.351528,1.314533,1.266886,
,31.369007,0.911123,1.228713,
,31.386492,0.891419,1.194023,
,31.402208,0.90394,1.15674,
,31.418941,0.903491,1.120741,
,31.434965,-0.146354,1.081926,
,31.452122,0.043424,1.042969,
,31.469236,0.608183,1.005404,
,31.485664,0.905349,0.96758,
,31.50215,0.488798,0.928427,
,31.519178,0.451795,0.879512,
,31.540434,0.885959,0.839536,
,31.557816,0.967119,0.802856,
,31.573795,0.880012,0.76656,
,31.589653,0.515287,0.729704,
,31.605824,0.036062,0.691605,
,31.622627,0.887277,0.6422,
,31.644596,0.97383,0.605723,
,31.660969,1.191436,0.566572,
,31.678719,1.906919,0.53309,
,31.694067,0.843791,0.502651,
,31.70817,1.118207,0.470217,
,31.723381,0.928367,0.437246,
,31.739054,1.184668,0.400698,
,31.756714,-0.170325,0.357611,
,31.777971,1.420231,0.32459,
,31.794632,0.782549,0.292928,
,31.810947,0.736054,0.261965,
,31.827267,-0.114964,0.231681,
,31.843622,-0.037374,0.203253,
,31.859375,1.230212,0.175588,
,31.875124,1.009262,0.14768,
,31.891485,1.816051,0.123116,
,31.906334,0.904896,0.100554,
,31.920389,0.713226,0.07722,
,31.9354,0.277076,0.054396,
,31.950617,0.699137,0.033713,
,31.964928,1.396814,0.012782,
,31.979992,0.622696,-0.007147,
,31.994961,0.759514,-0.02527,
,32.009193,0.929809,-0.041998,
,32.022945,0.848688,-0.058901,
,32.037537,-0.117739,-0.074924,
,32.052147,0.908789,-0.090011,
,32.066727,1.499057,-0.104927,
,32.082111,0.899908,-0.119874,
,32.098732,0.379354,-0.13664,
,32.119274,1.854057,-0.150023,
,32.137657,1.172438,-0.159523,
,32.152222,0.03368,-0.169365,
,32.16922,0.202944,-0.177112,
,32.184616,0.836818,-0.183688,
,32.199871,1.255395,-0.189144,
,32.215076,0.900744,-0.19343,
,32.230019,1.766379,-0.196653,
,32.244987,1.312886,-0.198685,
,32.258907,0.67163,-0.199816,
,32.27354,-0.171054,-0.199943,
,32.287167,0.922459,-0.199211,
,32.300388,1.687238,-0.197532,
,32.314304,0.90194,-0.194665,
,32.329372,1.031865,-0.19112,
,32.343052,1.120335,-0.18609,
,32.358372,0.870511,-0.180991,
,32.371265,1.386936,-0.175115,
,32.38414,0.900858,-0.165969,
,32.401478,0.896336,-0.157554,
,32.415489,0.740201,-0.147207,
,32.430958,0.959161,-0.136728,
,32.445175,1.013815,-0.124823,
,32.460003,0.236209,-0.111682,
,32.475109,1.160052,-0.09819,
,32.489532,1.127667,-0.085097,
,32.502686,0.900865,-0.070732,
,32.516319,0.972066,-0.054759,
,32.530674,0.767507,-0.038281,
,32.544731,0.847975,-0.021909,
,32.55806,0.316792,-0.004618,
,32.571541,0.706077,0.013427,
,32.585049,1.225301,0.036,
,32.601246,0.895906,0.055795,
,32.614895,0.934798,0.076054,
,32.628399,0.900339,0.099491,
,32.643501,0.783338,0.125605,
,32.659756,0.198447,0.14743,
,32.672932,0.146306,0.170392,
,32.686432,0.997833,0.193368,
,32.699612,1.428156,0.217562,
,32.713169,0.970528,0.240958,
,32.725998,1.139986,0.269318,
,32.741207,1.62518,0.294303,
,32.754333,0.498754,0.32174,
,32.768478,0.88391,0.347692,
,32.781624,1.98668,0.381061,
,32.798225,0.776259,0.408219,
,32.811512,0.796047,0.435591,
,32.824718,-0.11258,0.465538,
,32.838974,1.005154,0.492882,
,32.851833,-0.03694,0.521494,
,32.865143,1.602357,0.549829,
,32.878193,0.999583,0.583992,
,32.893768,0.775492,0.614573,
,32.907581,0.907364,0.645456,
,32.921425,0.720567,0.676269,
,32.935139,0.027233,0.708672,
,32.949478,0.930464,0.739595,
,32.963089,0.90598,0.775521,
,32.978832,0.643235,0.806937,
,32.99255,0.897197,0.840253,
,33.007061,1.017209,0.873025,
,33.021313,1.027097,0.904172,
,33.034847,0.978028,0.939239,
,33.050087,0.869536,0.970465,
,33.063671,0.933685,1.001927,
,33.077385,0.903003,1.032474,
,33.090733,1.618924,1.063118,
,33.104168,0.799323,1.093595,
,33.117588,1.09525,1.126201,
,33.132023,1.584817,1.160949,
,33.147507,0.905624,1.19079,
,33.1609,1.869943,1.222682,
,33.175331,1.551953,1.257747,
,33.191353,1.023899,1.288624,
,33.205612,0.880765,1.318594,
,33.219612,1.66782,1.348009,
,33.233517,1.423468,1.384263,
,33.250912,1.309889,1.41446,
,33.265636,1.190159,1.452106,
,33.28434,0.900405,1.480157,
,33.298557,0.794452,1.51023,
,33.314095,0.336856,1.542263,
,33.331028,0.446551,1.576204,
,33.349453,1.788023,1.605384,
,33.365746,0.689881,1.631127,
,33.380516,0.913897,1.655394,
,33.394821,1.102876,1.683612,
,33.411983,0.624009,1.711387,
,33.429508,0.357276,1.734219,
,33.444458,-0.037126,1.757613,
,33.460365,1.727615,1.778948,
,33.475468,1.761976,1.798329,
,33.489758,0.765261,1.816793,
,33.50396,0.825752,1.835525,
,33.519051,0.038262,1.855942,
,33.53643,0.631391,1.877423,
,33.556004,0.820733,1.895069,
,33.57333,1.959887,1.909451,
,33.588501,0.916573,1.922459,
,33.603256,0.905936,1.936597,
,33.62072,1.022954,1.947644,
,33.635731,0.826118,1.960364,
,33.655094,-0.033782,1.969544,
,33.671055,0.841584,1.976439,
,33.684685,0.076979,1.982631,
,33.698738,1.312311,1.988811,
,33.715557,1.861387,1.993649,
,33.732399,0.448919,1.996904,
,33.747917,0.901723,1.998798,
,33.761436,1.254861,1.999823,
,33.775215,0.919844,1.999945,
,33.788548,0.892663,1.999183,
,33.802212,0.84879,1.997468,
,33.816219,0.6154,1.99489,
,33.829872,1.109826,1.991121,
,33.844551,0.910166,1.986787,
,33.857937,1.734209,1.9814,
,33.871803,0.922902,1.974323,
,33.887253,-0.111485,1.967032,
,33.901093,0.817456,1.959135,
,33.914467,0.93115,1.950635,
,33.927513,0.490234,1.941449,
,33.940426,1.783746,1.931183,
,33.953739,0.870434,1.919996,
,33.96719,0.875542,1.907907,
,33.980747,0.860184,1.894345,
,33.994976,0.90081,1.881766,
,34.007416,0.180478,1.867412,
,34.02087,0.569162,1.850207,
,34.036129,0.415918,1.831871,
,34.051521,0.121711,1.81551,
,34.064617,-0.000798,1.794606,
,34.080601,0.838449,1.776321,
,34.093994,0.815439,1.757918,
,34.106991,0.805285,1.738585,
,34.12019,0.519642,1.71906,
,34.133095,0.810223,1.698555,
,34.14624,0.768646,1.677486,
,34.159363,0.93708,1.652387,
,34.174541,0.118319,1.627489,
,34.189163,1.380924,1.604205,
,34.202488,0.656299,1.580044,
,34.215996,0.872041,1.555111,
,34.229626,1.219558,1.529502,
,34.243336,1.218473,1.504098,
,34.256668,1.068434,1.47744,
,34.270397,1.031632,1.44872,
,34.284927,0.891102,1.417625,
,34.300373,0.964524,1.387844,
,34.314922,0.672089,1.360201,
,34.328232,1.294784,1.326926,
,34.344032,1.501288,1.299813,
,34.356747,0.165633,1.269725,
,34.370701,1.464971,1.240751,
,34.384003,1.062988,1.210727,
,34.397663,0.656394,1.180979,
,34.411083,0.849281,1.151577,
,34.424252,0.421603,1.121135,
,34.437794,0.988382,1.090268,
,34.451447,0.576704,1.060159,
,34.464699,0.886035,1.029368,
,34.478195,1.225886,0.999205,
,34.491371,0.884853,0.967745,
,34.505081,1.361241,0.936955,
,34.518475,0.761451,0.90497,
,34.532375,1.060055,0.873211,
,34.546177,1.448398,0.840294,
,34.56049,1.440227,0.8044,
,34.576126,0.899625,0.775912,
,34.588566,1.207266,0.745298,
,34.601974,0.965815,0.710787,
,34.617157,0.966722,0.681079,
,34.630295,0.912103,0.650288,
,34.643986,1.817155,0.621197,
,34.657009,1.004077,0.590561,
,34.670822,0.631391,0.560993,
,34.684269,0.092987,0.525944,
,34.700367,1.752552,0.497958,
,34.713364,0.64872,0.46942,
,34.726761,-0.157055,0.44238,
,34.739601,1.435813,0.415668,
,34.752445,1.387428,0.384909,
,34.767448,0.502637,0.35793,
,34.780815,0.102448,0.32701,
,34.796402,0.191836,0.301372,
,34.809563,1.166655,0.275531,
,34.823074,1.384037,0.250095,
,34.836632,0.237929,0.224869,
,34.850365,0.811827,0.199303,
